User1,24
User1,22
User2,22
User2,22
User2,22
User1,22
User1,20
User2,20
User1,18
User1,18
User1,18
User1,18
User2,18
User1,18
User1,18
User1,18
User1,18
User2,18
User2,18
User1,18
User2,18
User1,18
User2,18
User1,18
User2,16
User1,16
User2,16
User1,16
User2,16
User2,16
User1,16
User2,16
User2,16
User2,16
